DATAFLOW,LAST UPDATE,freq,duration,age,quant_inc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,EL,2019,86.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,ES,2019,83.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,EU27_2020,2019,74.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,FI,2019,86.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,FR,2019,84.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,HR,2019,63.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,HU,2019,73.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,IE,2019,61.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,IS,2019,85.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,IT,2019,85.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,LT,2019,62.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,LU,2019,84.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,LV,2019,63.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,MT,2019,68.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,NL,2019,69.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,NO,2019,70.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,PL,2019,57.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,PT,2019,87.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,RO,2019,20.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,RS,2019,41.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,SE,2019,98.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,SI,2019,65.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,SK,2019,73.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU4,PC,TR,2019,44.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,AT,2019,87.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,BE,2019,79.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,BG,2019,63.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,CY,2019,85.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,CZ,2019,91.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,DE,2019,69.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,DK,2019,83.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,EE,2019,64.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,EL,2019,87.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,ES,2019,89.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,EU27_2020,2019,77.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,FI,2019,90.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,FR,2019,85.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,HR,2019,70.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,HU,2019,84.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,IE,2019,68.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,IS,2019,92.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,IT,2019,88.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,LT,2019,62.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,LU,2019,82.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,LV,2019,58.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,MT,2019,82.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,NL,2019,74.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,NO,2019,81.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,PL,2019,60.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,PT,2019,92.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,RO,2019,27.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,RS,2019,46.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,SE,2019,98.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,SI,2019,67.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,SK,2019,81.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,QU5,PC,TR,2019,46.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,AT,2019,82.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,BE,2019,73.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,BG,2019,52.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,CY,2019,74.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,CZ,2019,85.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,DE,2019,66.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,DK,2019,72.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,EE,2019,63.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,EL,2019,80.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,ES,2019,79.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,EU27_2020,2019,71.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,FI,2019,81.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,FR,2019,76.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,HR,2019,71.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,HU,2019,74.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,IE,2019,65.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,IS,2019,85.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,IT,2019,82.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,LT,2019,62.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,LU,2019,83.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,LV,2019,58.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,MT,2019,71.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,NL,2019,67.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,NO,2019,67.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,PL,2019,58.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,PT,2019,89.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,RO,2019,18.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,RS,2019,40.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,SE,2019,97.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,SI,2019,69.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,SK,2019,72.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y45-64,TOTAL,PC,TR,2019,40.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,AT,2019,79.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,BE,2019,74.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,BG,2019,30.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,CY,2019,63.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,CZ,2019,83.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,DE,2019,71.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,DK,2019,86.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,EE,2019,60.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,EL,2019,57.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,ES,2019,78.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,EU27_2020,2019,71.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,FI,2019,94.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,FR,2019,75.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,HR,2019,74.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,HU,2019,72.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,IE,2019,69.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,IS,2019,83.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,IT,2019,75.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,LT,2019,63.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,LU,2019,81.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,LV,2019,54.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,MT,2019,69.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,NL,2019,81.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,NO,2019,72.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,PL,2019,60.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,PT,2019,91.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,RO,2019,7.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,RS,2019,32.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,SE,2019,93.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,SI,2019,78.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,SK,2019,56.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU1,PC,TR,2019,31.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,AT,2019,84.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,BE,2019,72.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,BG,2019,37.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,CY,2019,81.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,CZ,2019,86.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,DE,2019,77.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,DK,2019,89.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,EE,2019,64.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,EL,2019,72.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,ES,2019,84.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,EU27_2020,2019,74.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,FI,2019,95.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,FR,2019,80.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,HR,2019,71.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,HU,2019,72.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,IE,2019,84.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,IS,2019,78.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,IT,2019,78.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,LT,2019,67.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,LU,2019,87.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,LV,2019,68.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,MT,2019,72.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,NL,2019,73.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,NO,2019,71.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,PL,2019,68.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,PT,2019,89.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,RO,2019,12.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,RS,2019,37.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,SE,2019,91.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,SI,2019,81.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,SK,2019,58.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU2,PC,TR,2019,39.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,AT,2019,83.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,BE,2019,75.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,BG,2019,47.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,CY,2019,75.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,CZ,2019,88.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,DE,2019,79.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,DK,2019,91.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,EE,2019,73.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,EL,2019,75.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,ES,2019,88.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,EU27_2020,2019,78.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,FI,2019,97.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,FR,2019,80.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,HR,2019,79.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,HU,2019,78.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,IE,2019,77.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,IS,2019,85.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,IT,2019,83.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,LT,2019,67.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,LU,2019,88.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,LV,2019,66.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,MT,2019,78.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,NL,2019,85.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,NO,2019,82.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,PL,2019,68.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,PT,2019,93.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,RO,2019,17.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,RS,2019,46.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,SE,2019,95.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,SI,2019,84.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,SK,2019,72.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU3,PC,TR,2019,41.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,AT,2019,88.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,BE,2019,82.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,BG,2019,54.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,CY,2019,78.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,CZ,2019,87.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,DE,2019,76.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,DK,2019,92.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,EE,2019,72.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,EL,2019,81.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y_LT3,Y50-69,QU4,PC,ES,2019,88.8,,
